,date_time,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE,LE_SSITC_TEST,ET,ET_SSITC_TEST,H,H_SSITC_TEST,G,SG,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,TA_1_1_2,RH_1_1_2,T_DP_1_1_2,VPD,T_SONIC,T_SONIC_SIGMA,PBLH,TS_1_1_1,TS_1_1_2,SWC_1_1_1,SWC_1_1_2,ALB,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H_pi_flag,LE_pi_flag,G_pi_flag,NETRAD_pi_flag,H_filt_1,LE_filt_1,G_filt_1,NETRAD_filt_1,H.1,LE.1,G.1,NETRAD.1,canopy_height_m,instr_height_m
1883,2024-05-19 16:30:00,1883,1883,1883,202405191630.0,202405191700.0,441.6266,1.248033,12.26729,0.2320334,-3.237314,1.0,86.43414,1.0,0.1266445,1.0,303.5069,1.0,28.26873,22.94221,38.34711,105.8009,54.51784,41.26258,303.5233,8.600901,14.11512,0.6053223,-0.02913493,0.4414803,1.0,-63.73035,8.48336,1.496518,0.0,1.417219,2.328306e-10,0.6551722,101.353,17.9973,59.15328,9.90827,18.6136,57.09238,9.939806,9.28637,19.74486,0.9445722,1483.679,17.98294,18.00666,39.52374,65.31107,9.960522,473.5791,716.9864,71.37386,278.009,450.0424,good,good,good,good,303.5069,86.43414,28.26873,473.5791,303.5069,86.43414,28.26873,473.5791,0.1,2.0
1884,2024-05-19 17:00:00,1884,1884,1884,202405191700.0,202405191730.0,441.7393,1.181535,12.107,0.1680475,-4.172881,1.0,70.46089,1.0,0.103166,1.0,279.6744,1.0,23.42364,17.2758,39.25586,108.3056,55.81007,42.2406,303.5539,8.626243,13.68567,0.6240496,-0.02445184,0.4705055,2.0,-75.93617,8.499398,1.556513,0.0,1.467927,0.0,0.6559534,101.3644,17.22351,61.31436,9.715922,17.86562,59.06304,9.748812,8.448014,18.97938,0.8335948,1477.773,18.0526,18.07081,39.51622,65.30926,10.45075,367.4848,590.4023,61.62482,277.2406,438.5332,good,good,good,good,279.6744,70.46089,23.42364,367.4848,279.6744,70.46089,23.42364,367.4848,0.1,2.0
1885,2024-05-19 17:30:00,1885,1885,1885,202405191730.0,202405191800.0,441.6493,0.9291766,11.88983,0.1665936,-2.97733,1.0,47.79126,1.0,0.06994914,1.0,190.6959,1.0,20.99735,14.14793,39.23406,108.2466,55.77928,42.21727,304.9099,7.809579,13.12262,0.5679113,-0.02212216,0.3901821,1.0,-83.93301,7.689188,1.355733,0.0,1.361522,0.0,0.5973598,101.3628,16.90548,61.45901,9.45216,17.49538,59.36406,9.482352,8.180434,18.58782,0.6743277,1473.903,18.09989,18.11683,39.51462,65.29685,11.17614,256.5817,463.438,51.71035,274.6525,429.7984,good,good,good,good,190.6959,47.79126,20.99735,256.5817,190.6959,47.79126,20.99735,256.5817,0.1,2.0
1886,2024-05-19 18:00:00,1886,1886,1886,202405191800.0,202405191830.0,442.2959,0.8352444,11.22019,0.3434752,-2.628045,3.0,58.01058,4.0,0.08485562,4.0,158.8108,3.0,30.41656,23.01059,39.11895,107.931,55.61583,42.09356,304.8664,7.905311,12.49502,0.5575299,-0.01961194,0.376926,1.0,-94.67598,7.7995,1.428255,0.0,1.289025,-1.862645e-09,0.5926097,101.3565,16.31285,60.25641,8.599026,16.87147,58.28672,8.627488,8.061598,17.90058,0.5494544,1468.705,18.18133,18.18154,39.51014,65.28152,12.08012,151.7298,338.5743,40.77597,272.9086,418.977,good,good,good,good,158.8108,58.01058,30.41656,151.7298,158.8108,58.01058,30.41656,151.7298,0.1,2.0
1887,2024-05-19 18:30:00,1887,1887,1887,202405191830.0,202405191900.0,442.8208,0.5695494,10.48034,0.1633581,-1.548057,3.0,23.48087,3.0,0.03432795,3.0,101.4522,3.0,24.15524,16.34492,38.84254,107.1735,55.2236,41.79661,309.9999,7.274598,12.51914,0.5290483,-0.01455167,0.3401699,1.0,-127.599,7.18159,1.419003,0.0,1.162135,-1.490116e-08,0.553218,101.3577,15.805,58.20572,7.614903,16.2968,56.51251,7.63981,8.098856,17.25654,0.4247835,1452.775,18.25581,18.22302,39.5659,65.27122,13.61425,55.01518,224.1486,30.32491,269.9052,408.7138,good,good,good,good,101.4522,23.48087,24.15524,55.01518,101.4522,23.48087,24.15524,55.01518,0.1,2.0
1888,2024-05-19 19:00:00,1888,1888,1888,202405191900.0,202405191930.0,443.0037,0.4323338,9.900826,0.1505136,-1.110924,1.0,18.81508,1.0,0.02749024,1.0,39.6811,1.0,22.9904,14.93221,37.32262,102.9968,53.0646,40.16236,311.4814,6.11049,11.15341,0.4620781,-0.008667474,0.2601209,2.0,-214.2238,6.011126,1.326134,0.0,1.101132,-7.450581e-09,0.4903648,101.3589,15.28074,56.93137,6.798362,15.67055,55.60454,6.818011,7.94307,16.57556,0.3618093,1410.86,18.32414,18.26244,39.58222,65.27941,19.84472,-35.95406,123.1768,23.2513,263.3506,399.2302,good,good,good,good,39.6811,18.81508,22.9904,-35.95406,39.6811,18.81508,22.9904,-35.95406,0.1,2.0
1889,2024-05-19 19:30:00,1889,1889,1889,202405191930.0,202405192000.0,443.0116,0.3917972,10.25257,0.05785064,0.2216828,3.0,-10.51999,3.0,-0.01535282,3.0,22.08787,3.0,19.39402,11.23101,39.11454,107.9577,55.61658,42.09344,305.3673,6.524511,11.80581,0.4531626,-0.004830566,0.25119,1.0,-384.3813,6.459582,1.202322,0.0,0.915707,-1.862645e-09,0.4894233,101.3587,14.02318,63.91254,7.300432,14.47096,62.18109,7.323194,6.266276,15.40404,0.3942954,1328.525,18.38724,18.30722,39.57809,65.30549,35.64672,-106.6654,35.97033,12.78713,258.9113,388.7599,good,good,good,good,22.08787,-10.51999,19.39402,-106.6654,22.08787,-10.51999,19.39402,-106.6654,0.1,2.0
1890,2024-05-19 20:00:00,1890,1890,1890,202405192000.0,202405192030.0,443.5048,0.3870735,10.13724,0.05755951,1.256059,8.0,-14.20025,8.0,-0.02070397,8.0,-0.7217532,8.0,14.5988,6.457234,37.22779,102.8859,52.95673,40.07817,305.1037,5.74306,10.52558,0.4161217,0.0004557715,0.2125694,1.0,4073.926,5.678953,1.118123,0.0,0.8627452,0.0,0.4609201,101.3678,12.97805,67.63075,7.135738,13.47363,65.59254,7.160985,5.339908,14.39309,0.2563152,1000.0,18.42392,18.32526,39.57566,65.32668,11.2601,-125.6196,-1.389948,1.584182,257.8795,380.5249,good,good,good,good,-0.7217532,-14.20025,14.5988,-125.6196,-0.7217532,-14.20025,14.5988,-125.6196,0.1,2.0
1891,2024-05-19 20:30:00,1891,1891,1891,202405192030.0,202405192100.0,444.1658,0.4685126,10.06231,0.05608445,1.353469,3.0,-14.38899,3.0,-0.02096281,3.0,-8.727471,3.0,6.493705,-1.499905,37.81003,105.1625,53.90555,40.78479,301.8561,5.22557,9.630838,0.3592944,0.004327621,0.1589314,1.0,429.0531,5.170066,0.958459,0.0,0.7677532,0.0,0.408097,101.3683,12.1917,70.69553,7.030044,12.65986,68.66693,7.053941,4.610027,13.56997,0.2019403,439.0566,18.43788,18.31239,39.57302,65.38283,0.0,-125.5951,-5.14221,1.348544,256.4372,375.5415,good,good,good,good,-8.727471,-14.38899,6.493705,-125.5951,-8.727471,-14.38899,6.493705,-125.5951,0.1,2.0
1892,2024-05-19 21:00:00,1892,1892,1892,202405192100.0,202405192130.0,443.9967,0.4449822,10.03175,0.04826569,1.262901,1.0,-14.46491,1.0,-0.02106288,1.0,-10.50914,1.0,13.12722,5.404107,37.83192,105.274,53.94592,40.81446,297.7468,5.349492,9.407691,0.3718076,0.004631942,0.1705283,1.0,400.8641,5.293666,0.9692642,0.0,0.7718272,0.0,0.4182304,101.3801,11.66575,72.9779,6.987704,12.13697,70.86124,7.011794,4.14201,13.04267,0.1591481,421.2359,18.45123,18.30284,39.64979,65.37619,0.0,-125.0137,-4.943128,1.38967,253.7195,372.4004,good,good,good,good,-10.50914,-14.46491,13.12722,-125.0137,-10.50914,-14.46491,13.12722,-125.0137,0.1,2.0
1893,2024-05-19 21:30:00,1893,1893,1893,202405192130.0,202405192200.0,444.0039,0.4808032,10.01606,0.04115434,1.234192,1.0,-12.97869,1.0,-0.01889103,1.0,-9.608169,1.0,7.852658,0.5126967,38.26673,106.4152,54.55412,41.27574,293.6434,5.709538,9.88841,0.3712732,0.00424611,0.1703144,1.0,437.2895,5.659491,0.9603793,0.0,0.7568123,1.117587e-08,0.4364087,101.3923,11.23022,75.00204,6.966415,11.71046,72.77846,6.990998,3.762149,12.61334,0.1584877,444.2635,18.4641,18.29958,39.64209,65.36192,0.0,-123.3518,-4.7153,1.291983,252.6914,370.036,good,good,good,good,-9.608169,-12.97869,7.852658,-123.3518,-9.608169,-12.97869,7.852658,-123.3518,0.1,2.0
1894,2024-05-19 22:00:00,1894,1894,1894,202405192200.0,202405192230.0,443.7076,0.629859,9.951729,0.04729446,2.082048,3.0,-10.4141,3.0,-0.01515327,3.0,-11.30762,3.0,0.3541012,-6.504695,37.75285,104.8061,53.78852,40.69961,292.5679,6.111124,12.19425,0.4239582,0.003276893,0.2223553,1.0,566.6279,6.05051,1.107995,0.0,0.8625952,3.72529e-09,0.4790911,101.3952,10.88048,76.27219,6.873209,11.37326,73.94691,6.898445,3.520658,12.26938,0.1155324,526.0292,18.47106,18.29591,39.64188,65.36111,0.0,-122.5162,-4.531872,1.269712,251.2807,367.9952,good,good,good,good,-11.30762,-10.4141,0.3541012,-122.5162,-11.30762,-10.4141,0.3541012,-122.5162,0.1,2.0
1895,2024-05-19 22:30:00,1895,1895,1895,202405192230.0,202405192300.0,442.8654,0.5085694,9.849025,0.04597516,1.608945,3.0,-9.006275,3.0,-0.01310298,3.0,-14.35994,3.0,11.88063,5.585095,38.56479,107.4501,55.01652,41.62204,296.9243,5.959683,10.18981,0.3828457,0.005559424,0.1813886,1.0,333.9878,5.896424,1.055919,0.0,0.8664884,2.793968e-09,0.4496785,101.3774,10.73458,76.21574,6.721156,11.22859,73.8843,6.746437,3.495552,12.11503,0.1188062,378.9578,18.46729,18.28631,39.63758,65.45019,0.0,-121.1251,-4.442846,1.384686,251.1286,366.4261,good,good,good,good,-14.35994,-9.006275,11.88063,-121.1251,-14.35994,-9.006275,11.88063,-121.1251,0.1,2.0
1896,2024-05-19 23:00:00,1896,1896,1896,202405192300.0,202405192330.0,442.812,0.4770426,9.787454,0.03727034,1.480573,1.0,-9.816228,1.0,-0.01427917,1.0,-18.87062,1.0,-1.114968,-6.780998,37.777,105.4237,53.92198,40.7912,299.5519,5.555097,9.942648,0.3903734,0.006850287,0.188676,1.0,271.0513,5.497799,1.057521,0.0,0.8051509,9.313226e-10,0.4358918,101.3632,10.59065,76.46849,6.629731,11.06845,74.20265,6.654178,3.41695,11.94892,0.1620533,339.1704,18.45504,18.27205,39.60976,65.48087,0.0,-119.053,-4.55382,1.336315,252.0596,365.2225,good,good,good,good,-18.87062,-9.816228,-1.114968,-119.053,-18.87062,-9.816228,-1.114968,-119.053,0.1,2.0
1897,2024-05-19 23:30:00,1897,1897,1897,202405192330.0,202405200000.0,442.5203,0.486247,9.755854,0.03311554,1.608818,3.0,-8.361326,3.0,-0.01216159,3.0,-22.91008,3.0,-4.09881,-9.092796,37.09878,103.7243,52.98758,40.08117,299.3662,5.199323,9.590882,0.3828046,0.008741337,0.1815042,1.0,212.4137,5.141818,0.9734488,0.0,0.7764631,9.313226e-10,0.4202709,101.3658,10.48524,76.76315,6.583552,10.96411,74.48197,6.608052,3.356553,11.84138,0.1531444,302.1006,18.43626,18.2545,39.60915,65.48111,0.0,-115.978,-4.36965,1.482194,254.0864,364.2126,good,good,good,good,-22.91008,-8.361326,-4.09881,-115.978,-22.91008,-8.361326,-4.09881,-115.978,0.1,2.0
1898,2024-05-20 00:00:00,1898,1898,1898,202405200000.0,202405200030.0,442.5844,0.5267624,9.768146,0.03275215,1.373602,2.0,-7.53594,1.0,-0.01095914,1.0,-21.19165,1.0,-0.7404385,-5.041915,37.42378,104.9979,53.51797,40.47604,295.8578,4.620549,8.344736,0.3160479,0.01435995,0.1237963,1.0,129.3026,4.567716,0.8847304,0.0,0.7022209,3.72529e-09,0.3649618,101.3638,10.33646,77.63561,6.603115,10.78105,75.48905,6.625877,3.185662,11.65888,0.1860269,249.242,18.40967,18.2312,39.61485,65.47364,0.0,-114.0173,-4.489217,1.408664,255.1163,363.2357,good,good,good,good,-21.19165,-7.53594,-0.7404385,-114.0173,-21.19165,-7.53594,-0.7404385,-114.0173,0.1,2.0
1899,2024-05-20 00:30:00,1899,1899,1899,202405200030.0,202405200100.0,442.8284,0.443116,9.755766,0.03058504,1.030043,1.0,-7.426614,1.0,-0.01079805,1.0,-18.67531,1.0,-9.276706,-12.88386,36.4897,102.5629,52.21448,39.48675,289.6017,4.161194,6.971627,0.2883517,0.0167028,0.103125,1.0,111.1658,4.120017,0.7430386,0.0,0.5872787,3.72529e-09,0.3403324,101.3646,10.13111,78.60764,6.584898,10.57725,76.42168,6.607755,3.022317,11.45337,0.1390619,229.528,18.37816,18.20636,39.61023,65.47689,0.0,-109.7962,-4.270382,1.49957,258.1655,362.1918,good,good,good,good,-18.67531,-7.426614,-9.276706,-109.7962,-18.67531,-7.426614,-9.276706,-109.7962,0.1,2.0
1900,2024-05-20 01:00:00,1900,1900,1900,202405200100.0,202405200130.0,442.7366,0.3645727,9.777484,0.02807496,1.257519,3.0,-4.885172,3.0,-0.007102685,3.0,-17.32145,3.0,-11.37396,-14.29873,36.89014,104.0729,52.85857,39.9662,288.0432,3.592018,6.265789,0.2516906,0.02314261,0.07856911,1.0,80.23206,3.557154,0.6156242,0.0,0.5036232,3.72529e-09,0.2930372,101.355,10.11064,78.8836,6.615938,10.54866,76.7289,6.638386,2.977169,11.42658,0.1280811,195.9044,18.33451,18.16978,39.52545,65.48032,0.0,-94.15335,-3.727009,1.453722,273.4826,362.4552,good,good,good,good,-17.32145,-4.885172,-11.37396,-94.15335,-17.32145,-4.885172,-11.37396,-94.15335,0.1,2.0
1901,2024-05-20 01:30:00,1901,1901,1901,202405200130.0,202405200200.0,443.1339,0.4657482,9.869325,0.03949122,1.090998,1.0,-2.269338,2.0,-0.003299817,2.0,-11.52798,1.0,-9.380432,-11.64468,33.89088,95.76222,48.58204,36.73046,284.7874,3.355309,6.043868,0.2117496,0.02574115,0.05557695,1.0,72.13272,3.323849,0.5873889,0.0,0.4620384,3.72529e-09,0.2741023,101.3373,10.21778,79.03213,6.747474,10.66461,76.83246,6.77039,2.986822,11.55115,0.1209369,187.1008,18.2875,18.13041,39.52837,65.47122,0.0,-76.26776,-2.944145,1.31729,292.0484,364.0547,good,good,good,good,-11.52798,-2.269338,-9.380432,-76.26776,-11.52798,-2.269338,-9.380432,-76.26776,0.1,2.0
1902,2024-05-20 02:00:00,1902,1902,1902,202405200200.0,202405200230.0,445.9484,1.017763,9.592691,0.1383765,1.071777,7.0,0.130196,7.0,0.0001891968,7.0,-9.615159,7.0,-3.774498,-5.40614,37.73357,106.2491,54.03158,40.85692,256.7438,2.90842,4.927255,0.2169263,0.01973,0.05846367,1.0,94.10945,2.858723,0.5398741,0.0,0.5427589,7.450581e-09,0.2455251,101.3262,9.585425,80.1598,6.337389,10.00224,78.06556,6.358739,2.70606,10.86204,0.2610396,210.9885,18.25162,18.11147,39.53609,65.48098,0.0,-86.82731,-4.233697,0.63325,279.5043,361.4647,good,good,good,good,-9.615159,0.130196,-3.774498,-86.82731,-9.615159,0.130196,-3.774498,-86.82731,0.1,2.0
1903,2024-05-20 02:30:00,1903,1903,1903,202405200230.0,202405200300.0,441.9394,1.335674,9.706362,0.09082626,3.321197,4.0,-9.668038,4.0,-0.01405725,4.0,-31.10547,4.0,-28.33007,-29.35873,40.83127,115.2183,58.51905,44.24463,297.7298,3.691458,6.890787,0.3004763,0.02447618,0.1119206,7.0,75.86066,3.562216,0.7809859,0.0,0.9487487,-5.820766e-11,0.3081504,101.3156,10.11269,78.26623,6.502529,10.59544,75.91283,6.527244,3.093539,11.46718,0.3125519,191.1529,18.17966,18.05049,39.48241,65.47798,0.0,-91.40193,-2.987699,1.913922,275.3307,361.831,good,good,good,good,-31.10547,-9.668038,-28.33007,-91.40193,-31.10547,-9.668038,-28.33007,-91.40193,0.1,2.0
1904,2024-05-20 03:00:00,1904,1904,1904,202405200300.0,202405200330.0,443.7628,1.879817,9.612766,0.1581828,2.780684,4.0,-12.52801,4.0,-0.01820673,4.0,-30.01765,4.0,-1.926241,-2.3876,42.58148,120.8196,61.15393,46.22325,293.8844,3.041678,6.378395,0.248527,0.04201215,0.07668587,3.0,44.19624,2.952143,0.7826198,0.0,0.7284436,0.0,0.2418473,101.2874,9.721618,79.58605,6.364252,10.08374,77.78105,6.382801,2.761299,10.94557,0.4924145,156.7351,18.12791,18.01226,39.46028,65.48257,0.0,-109.903,-5.199084,1.116284,255.6432,359.2308,good,good,good,good,-30.01765,-12.52801,-1.926241,-109.903,-30.01765,-12.52801,-1.926241,-109.903,0.1,2.0
1905,2024-05-20 03:30:00,1905,1905,1905,202405200330.0,202405200400.0,448.9178,1.621159,9.103733,0.1122463,0.8013314,5.0,-2.961091,5.0,-0.004298684,5.0,-9.276574,5.0,-20.2628,-20.19401,27.71848,1224.897,132.1261,78.32682,254.1943,1.823004,4.210445,0.1035341,0.1786067,0.01336378,1.0,10.39591,1.760077,0.3002129,0.0,0.5002949,1.117587e-08,0.1475973,101.2839,8.568419,81.49314,5.584045,8.959234,79.47918,5.60402,2.361029,9.772406,0.2976326,119.9956,18.08791,18.00126,39.43913,65.48778,0.0,-90.56046,-4.718892,1.023066,269.6906,354.5091,good,good,good,good,-9.276574,-2.961091,-20.2628,-90.56046,-9.276574,-2.961091,-20.2628,-90.56046,0.1,2.0
1906,2024-05-20 04:00:00,1906,1906,1906,202405200400.0,202405200430.0,446.5983,1.460081,9.393224,0.1444887,1.125853,8.0,3.257587,8.0,0.004731911,8.0,-6.005058,8.0,-28.34627,-27.78109,18.70479,473.3263,70.85412,44.89284,242.2657,1.916424,3.704845,0.149495,0.03649551,0.02780216,1.0,50.87692,1.886575,0.4470426,0.0,0.3410904,7.450581e-09,0.1672654,101.2984,9.097892,81.08962,6.02861,9.578652,78.64466,6.053216,2.562991,10.41939,0.3723862,163.9967,17.99359,17.91274,39.39441,65.48858,0.0,-43.66544,-1.009945,1.800662,318.5835,359.4383,good,good,good,good,-6.005058,3.257587,-28.34627,-43.66544,-6.005058,3.257587,-28.34627,-43.66544,0.1,2.0
1907,2024-05-20 04:30:00,1907,1907,1907,202405200430.0,202405200500.0,445.5988,1.187685,9.769004,0.09769614,1.369095,7.0,6.373741,7.0,0.009264887,7.0,-3.576844,7.0,-16.7197,-15.68869,16.68322,363.9066,59.49571,38.24083,240.5999,1.865709,3.674195,0.1602313,0.01632484,0.03184626,3.0,113.7395,1.815243,0.4543848,0.0,0.4339128,3.72529e-09,0.1573283,101.2819,9.86254,80.07414,6.591666,10.31507,77.81462,6.614868,2.795343,11.19158,0.2027744,232.3256,17.92473,17.84769,39.39418,65.48888,0.0,-22.03354,-0.4882638,1.056836,344.9916,365.48,good,good,good,good,-3.576844,6.373741,-16.7197,-22.03354,-3.576844,6.373741,-16.7197,-22.03354,0.1,2.0
1908,2024-05-20 05:00:00,1908,1908,1908,202405200500.0,202405200530.0,445.6686,1.637157,9.895755,0.101348,1.850169,3.0,7.91289,3.0,0.01150523,3.0,-3.226383,3.0,-8.871514,-7.400888,16.55585,374.9339,59.97391,38.41521,242.206,1.642945,3.466818,0.1397775,0.02120089,0.02420904,3.0,87.58026,1.585163,0.4740172,0.0,0.4443574,0.0,0.1367074,101.2778,10.15753,79.52076,6.777593,10.59095,77.37466,6.799826,2.903155,11.47958,0.09720698,203.8916,17.88,17.81777,39.34831,65.51289,0.0,-20.67576,-0.7884268,0.6475202,348.496,367.7358,good,good,good,good,-3.226383,7.91289,-8.871514,-20.67576,-3.226383,7.91289,-8.871514,-20.67576,0.1,2.0
1909,2024-05-20 05:30:00,1909,1909,1909,202405200530.0,202405200600.0,445.8184,1.94642,9.925762,0.1089942,2.933218,4.0,11.79872,3.0,0.01715961,3.0,-11.55654,4.0,-21.019,-19.1292,55.92828,157.1123,80.05134,60.53581,277.7495,1.446807,5.676635,0.2337919,0.01782145,0.06767049,7.0,104.1879,1.195477,0.5891021,0.0,0.9486645,-9.313226e-10,0.161802,101.2909,10.3685,78.64623,6.819942,10.86187,76.24174,6.845237,3.106636,11.75401,0.2197408,221.9434,17.83275,17.78509,39.34114,65.51152,20.95453,-17.90278,0.9251004,0.9799658,351.3176,369.1655,good,good,good,good,-11.55654,11.79872,-21.019,-17.90278,-11.55654,11.79872,-21.019,-17.90278,0.1,2.0
1910,2024-05-20 06:00:00,1910,1910,1910,202405200600.0,202405200630.0,443.8692,1.000177,9.728912,0.104006,2.067533,9.0,14.11029,9.0,0.02052395,9.0,0.08409034,9.0,-17.27152,-14.98425,43.3449,119.7615,61.65835,46.66364,311.8461,2.953151,7.365438,0.2601399,-0.001090024,0.08376841,6.0,-1703.43,2.853093,0.7079379,0.0,0.8167028,-3.72529e-09,0.2475871,101.3113,10.53668,76.25657,6.536749,10.9881,74.11762,6.559832,3.409622,11.86309,0.1627938,1000.0,17.76863,17.73907,39.27159,65.3743,13.74085,-10.06693,15.78891,1.884225,346.0403,370.0119,good,good,good,good,0.08409034,14.11029,-17.27152,-10.06693,0.08409034,14.11029,-17.27152,-10.06693,0.1,2.0
1911,2024-05-20 06:30:00,1911,1911,1911,202405200630.0,202405200700.0,446.289,2.993757,9.772756,0.1263582,3.151491,7.0,17.25544,5.0,0.02509567,5.0,4.813048,5.0,-21.41391,-18.75612,49.47929,136.4801,70.34675,53.2427,309.2726,1.847432,4.526246,0.2133048,-0.01258921,0.0563535,3.0,-147.4897,1.72,0.6528641,0.0,0.6469148,0.0,0.1720541,101.3272,10.42528,77.18508,6.604071,10.8623,75.08562,6.626443,3.254684,11.74081,0.1457373,1443.15,17.71152,17.69743,39.28747,65.37732,10.19527,17.74158,50.13527,5.06683,345.0853,372.4121,good,good,good,good,4.813048,17.25544,-21.41391,17.74158,4.813048,17.25544,-21.41391,17.74158,0.1,2.0
1912,2024-05-20 07:00:00,1912,1912,1912,202405200700.0,202405200730.0,447.3375,3.099566,9.755794,0.1533771,-0.6169476,3.0,19.54331,3.0,0.02840995,3.0,16.78208,3.0,-9.63426,-6.64253,24.76379,187.1944,55.83433,40.37659,276.4362,1.773082,3.621314,0.1045793,-0.328512,0.01357255,4.0,-5.65209,1.706691,0.4926816,0.0,0.4870901,7.450581e-09,0.1539827,101.3525,9.926647,79.6784,6.581318,10.37949,77.41924,6.604545,2.856348,11.25502,0.2454137,1986.958,17.65539,17.65676,39.40953,65.38488,9.400265,53.73668,87.89991,8.303475,349.6803,375.5401,good,good,good,good,16.78208,19.54331,-9.63426,53.73668,16.78208,19.54331,-9.63426,53.73668,0.1,2.0
1913,2024-05-20 07:30:00,1913,1913,1913,202405200730.0,202405200800.0,445.3597,1.733787,10.01228,0.2298439,-2.333361,3.0,33.40547,3.0,0.04858571,3.0,30.81083,3.0,-25.90405,-22.61942,16.19746,124.8259,37.04445,26.57373,266.792,1.543823,3.046144,0.1251364,-0.3504432,0.01939768,1.0,-5.298375,1.484553,0.443492,0.0,0.4290826,3.72529e-09,0.1564434,101.3664,10.48399,78.77854,6.956891,10.90615,76.69833,6.978584,3.054389,11.80626,0.4089541,1994.032,17.58397,17.59741,39.37233,65.39046,9.952396,136.562,192.737,19.06613,347.1914,384.3003,good,good,good,good,30.81083,33.40547,-25.90405,136.562,30.81083,33.40547,-25.90405,136.562,0.1,2.0
1914,2024-05-20 08:00:00,1914,1914,1914,202405200800.0,202405200830.0,441.4602,1.559283,10.31688,0.3006601,-5.023949,1.0,56.85506,1.0,0.08276798,1.0,53.49536,1.0,-21.51234,-17.97516,14.18842,107.3334,32.23398,23.12856,270.5095,1.731146,4.297629,0.1418186,-0.4174513,0.02483279,7.0,-4.447894,1.571638,0.4673585,0.0,0.7057622,0.0,0.1985907,101.3907,11.45327,76.11027,7.391333,11.87515,74.10462,7.413036,3.619674,12.80561,0.4899688,2011.042,17.51815,17.55207,39.37191,65.3809,9.633871,186.4264,269.6548,25.99961,336.0724,393.3012,good,good,good,good,53.49536,56.85506,-21.51234,186.4264,53.49536,56.85506,-21.51234,186.4264,0.1,2.0
1915,2024-05-20 08:30:00,1915,1915,1915,202405200830.0,202405200900.0,440.0368,1.310184,10.50845,0.3309496,-5.593356,3.0,73.96848,3.0,0.1077414,3.0,70.4105,3.0,-18.50674,-14.75486,39.14435,107.9245,55.63815,42.11174,275.5985,2.379154,4.65828,0.2176452,-0.1519087,0.05836627,7.0,-12.223,2.185088,0.6836999,0.0,0.9292366,0.0,0.2352916,101.3963,12.08413,74.36036,7.660126,12.45897,72.62162,7.679432,3.97757,13.40852,0.5378286,1855.54,17.45767,17.51358,39.17326,65.40968,9.70851,287.2137,391.4882,38.03962,337.5376,403.7724,good,good,good,good,70.4105,73.96848,-18.50674,287.2137,70.4105,73.96848,-18.50674,287.2137,0.1,2.0
1916,2024-05-20 09:00:00,1916,1916,1916,202405200900.0,202405200930.0,439.8077,1.325143,10.63295,0.4512772,-5.492716,1.0,111.3208,1.0,0.1622331,1.0,119.1476,1.0,-36.95879,-33.03685,14.17275,101.8404,31.44191,22.7282,283.4204,2.145726,5.509508,0.1658552,-0.577016,0.03383565,7.0,-3.217899,1.962283,0.8002266,0.0,0.8424699,0.0,0.2572546,101.4201,12.67799,72.36942,7.831825,13.00589,70.88038,7.848756,4.390336,13.96856,0.7943,2035.642,17.37797,17.45573,39.17602,65.43659,9.69323,444.7074,654.2654,64.07651,273.7413,419.2228,good,good,good,good,119.1476,111.3208,-36.95879,444.7074,119.1476,111.3208,-36.95879,444.7074,0.1,2.0
1917,2024-05-20 09:30:00,1917,1917,1917,202405200930.0,202405201000.0,440.7884,1.136388,10.74841,0.5204382,-5.460913,3.0,141.6885,3.0,0.2066072,3.0,155.8729,3.0,-18.63165,-14.59267,35.39232,97.5748,50.30159,38.07293,289.3811,1.734747,4.161776,0.2061868,-0.3923639,0.05218179,6.0,-4.732288,1.02822,0.9664822,0.0,1.223234,-1.862645e-09,0.252824,101.4205,13.61366,68.8934,8.002762,13.60183,68.89954,8.002318,4.879504,14.57694,0.940149,2005.354,17.26184,17.37423,39.14208,65.44058,9.632324,594.9317,865.0235,83.31063,258.433,445.2142,good,good,good,good,155.8729,141.6885,-18.63165,594.9317,155.8729,141.6885,-18.63165,594.9317,0.1,2.0
1918,2024-05-20 10:00:00,1918,1918,1918,202405201000.0,202405201030.0,441.1893,1.005574,10.98847,0.5062522,-5.016326,1.0,141.2468,1.0,0.2061186,1.0,173.391,1.0,-7.066074,-2.979158,2.84877,24.12645,7.499976,4.805246,272.302,1.275936,4.841663,0.1828806,-0.6221663,0.04093689,4.0,-2.984378,0.7384396,0.8675928,0.0,0.9247082,4.656613e-10,0.2612902,101.4231,14.53635,66.35869,8.332921,14.38873,66.93127,8.325502,5.462964,15.38823,0.969731,2040.312,17.25333,17.38171,39.10053,65.33541,9.496018,646.5931,941.8757,89.4293,258.8991,464.7525,good,good,good,good,173.391,141.2468,-7.066074,646.5931,173.391,141.2468,-7.066074,646.5931,0.1,2.0
